Date,Flight No.,"Type of
Flight","EU ETS
Annex I
exceptions",Aircraft Type,Reg No.,"Country of
dep.",Departure,"Airport of
dep.
(ICAO code)","Airport of
dep.
(IATA code)","Airport of dep
geog. boundaries","Country of
arrival",Arrival,"Airport of
arrival
(ICAO code)","Airport of
arrival
(IATA code)","Airport of arrival
geog. boundaries","Great circle
distance [km]","Payload
distance [km]",Block,"Remaining fuel
from previous
block on  [kg]","Fuel
uplift [kg]",Block Fuel [kg],Density [kg/L],"Fuel at
block-on [kg]",Fuel consumption [kg],PAX,"PAX
infant","PAX
child","PAX
male","PAX
female","Gross weight
of baggage [kg]","Gross weight
of freight [kg]",Payload [kg],kmT,emission CO2 [t CO2],emission ETS [t C02],emission Corsia [t C02]
01-26-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1440,-50,1390,No,860,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
01-26-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:55,860,1540,2400,No,1840,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
01-26-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:12,1840,0,1840,No,1030,810,0,0,0,0,,0,0,0,0,2.5596,2.5596,2.5596
01-26-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:57,1030,1070,2100,No,1420,680,0,0,0,0,,0,0,0,0,2.1488,2.1488,2.1488
01-26-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:52,1420,-20,1400,No,870,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
01-26-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:01,870,1530,2400,No,1850,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
01-27-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:07,1850,-10,1840,No,1050,790,0,0,0,0,,0,0,0,0,2.4964,2.4964,2.4964
01-27-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:57,1050,1150,2200,No,1540,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
01-27-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1540,-10,1530,No,990,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
01-27-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:56,990,1110,2100,No,1560,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
01-28-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:59,1560,-30,1530,No,980,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
01-28-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:52,980,1420,2400,No,1930,470,0,0,0,0,,0,0,0,0,1.4852,1.4852,1.4852
01-28-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:12,1930,-30,1900,No,1120,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
01-28-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:05,1120,1080,2200,No,1440,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
01-28-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:57,1440,160,1600,No,980,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
01-28-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,980,1020,2000,No,1470,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
01-29-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:52,1470,0,1470,No,870,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
01-29-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:50,870,1130,2000,No,1500,500,0,0,0,0,,0,0,0,0,1.58,1.58,1.58
01-29-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:50,1500,0,1500,No,930,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
01-29-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,930,1370,2300,No,1790,510,0,0,0,0,,0,0,0,0,1.6116,1.6116,1.6116
01-29-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:03,1790,-10,1780,No,1060,720,0,0,0,0,,0,0,0,0,2.2752,2.2752,2.2752
01-29-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:05,1060,1140,2200,No,1480,720,0,0,0,0,,0,0,0,0,2.2752,2.2752,2.2752
01-30-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1480,-20,1460,No,900,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
01-30-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:52,900,1200,2100,No,1580,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
01-30-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:55,1580,-10,1570,No,990,580,0,0,0,0,,0,0,0,0,1.8328,1.8328,1.8328
01-30-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:55,990,1110,2100,No,1570,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
01-31-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:55,1570,-40,1530,No,980,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
01-31-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,980,1220,2200,No,1630,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-01-2026,HFA703,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:49,1630,1670,3300,No,1320,1980,0,0,0,0,,0,0,0,0,6.2568,6.2568,6.2568
02-01-2026,HFA704,SCD,,AT76,4X-IHC,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:46,1320,1380,2700,No,860,1840,0,0,0,0,,0,0,0,0,5.8144,5.8144,5.8144
02-02-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:09,860,940,1800,No,1020,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-02-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:09,1020,1180,2200,No,1500,700,0,0,0,0,,0,0,0,0,2.212,2.212,2.212
02-02-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:59,1500,400,1900,No,1220,680,0,0,0,0,,0,0,0,0,2.1488,2.1488,2.1488
02-02-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:00,1220,1280,2500,No,1970,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-03-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:02,1970,0,1970,No,1310,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
02-03-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:13,1310,990,2300,No,1570,730,0,0,0,0,,0,0,0,0,2.3068,2.3068,2.3068
02-03-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:57,1570,0,1570,No,970,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-03-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:54,970,1030,2000,No,1520,480,0,0,0,0,,0,0,0,0,1.5168,1.5168,1.5168
02-04-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:00,1520,-20,1500,No,900,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-04-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:54,900,1400,2300,No,1790,510,0,0,0,0,,0,0,0,0,1.6116,1.6116,1.6116
02-04-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:02,1790,-40,1750,No,1040,710,0,0,0,0,,0,0,0,0,2.2436,2.2436,2.2436
02-04-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:06,1040,1060,2100,No,1350,750,0,0,0,0,,0,0,0,0,2.37,2.37,2.37
02-04-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:51,1350,0,1350,No,750,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-04-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,750,1250,2000,No,1430,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-05-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:00,1430,-60,1370,No,850,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
02-05-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:53,850,1150,2000,No,1440,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
02-05-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:05,1440,0,1440,No,790,650,0,0,0,0,,0,0,0,0,2.054,2.054,2.054
02-05-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,790,1310,2100,No,1540,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
02-06-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1540,-40,1500,No,990,510,0,0,0,0,,0,0,0,0,1.6116,1.6116,1.6116
02-06-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:01,990,1010,2000,No,1400,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-07-2026,HFA805,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1400,110,1510,No,910,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-07-2026,HFA806,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:58,910,1090,2000,No,1450,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
02-07-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:59,1450,-10,1440,No,810,630,0,0,0,0,,0,0,0,0,1.9908,1.9908,1.9908
02-07-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:54,810,1290,2100,No,1580,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
02-08-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1580,-10,1570,No,980,590,0,0,0,0,,0,0,0,0,1.8644,1.8644,1.8644
02-08-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:01,980,1320,2300,No,1730,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-08-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:03,1730,70,1800,No,1090,710,0,0,0,0,,0,0,0,0,2.2436,2.2436,2.2436
02-08-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:13,1090,1210,2300,No,1590,710,0,0,0,0,,0,0,0,0,2.2436,2.2436,2.2436
02-09-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:49,1590,-30,1560,No,960,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-09-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:50,960,1440,2400,No,1940,460,0,0,0,0,,0,0,0,0,1.4536,1.4536,1.4536
02-10-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1940,-20,1920,No,1190,730,0,0,0,0,,0,0,0,0,2.3068,2.3068,2.3068
02-10-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:14,1190,910,2100,No,1320,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-10-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:57,1320,80,1400,No,800,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-10-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,800,1200,2000,No,1460,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-11-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:53,1460,-40,1420,No,780,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-11-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:04,780,1720,2500,No,1890,610,0,0,0,0,,0,0,0,0,1.9276,1.9276,1.9276
02-11-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1890,-50,1840,No,1110,730,0,0,0,0,,0,0,0,0,2.3068,2.3068,2.3068
02-11-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:09,1110,1190,2300,No,1600,700,0,0,0,0,,0,0,0,0,2.212,2.212,2.212
02-11-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:02,1600,0,1600,No,980,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-11-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,980,1220,2200,No,1660,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-12-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:00,1660,-30,1630,No,1040,590,0,0,0,0,,0,0,0,0,1.8644,1.8644,1.8644
02-12-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:52,1040,1060,2100,No,1550,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
02-12-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:58,1550,0,1550,No,920,630,0,0,0,0,,0,0,0,0,1.9908,1.9908,1.9908
02-12-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,920,1180,2100,No,1480,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-13-2026,HFA801,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:47,1480,-20,1460,No,930,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-13-2026,HFA802,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:03,930,1270,2200,No,1530,670,0,0,0,0,,0,0,0,0,2.1172,2.1172,2.1172
02-13-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:53,1530,-10,1520,No,930,590,0,0,0,0,,0,0,0,0,1.8644,1.8644,1.8644
02-13-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:57,930,1270,2200,No,1580,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-14-2026,HFA805,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1580,-20,1560,No,980,580,0,0,0,0,,0,0,0,0,1.8328,1.8328,1.8328
02-14-2026,HFA806,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:53,980,1020,2000,No,1430,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-14-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:59,1430,0,1430,No,810,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-14-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:55,810,1190,2000,No,1470,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-15-2026,HFA803,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1470,-30,1440,No,890,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
02-15-2026,HFA804,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:01,890,1510,2400,No,1800,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-15-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:05,1800,0,1800,No,1040,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
02-15-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:00,1040,1160,2200,No,1520,680,0,0,0,0,,0,0,0,0,2.1488,2.1488,2.1488
02-16-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:12,1520,280,1800,No,1000,800,0,0,0,0,,0,0,0,0,2.528,2.528,2.528
02-16-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:57,1000,1500,2500,No,1930,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-16-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:10,1930,-20,1910,No,1130,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-16-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:00,1130,970,2100,No,1420,680,0,0,0,0,,0,0,0,0,2.1488,2.1488,2.1488
02-16-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:50,1420,0,1420,No,880,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-16-2026,HFA808,SCD,,AT76,4X-IHC,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,880,1120,2000,No,1380,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-17-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:17,1380,420,1800,No,920,880,0,0,0,0,,0,0,0,0,2.7808,2.7808,2.7808
02-17-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHC,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:54,920,1180,2100,No,1460,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-17-2026,HFA807,SCD,,AT76,4X-IHC,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:53,1460,0,1460,No,890,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
