"flightid","releasestatus","filing_status","departure","destination","scheduled_time_of_departure","aircraft_registration","callsign","alternate","flight_rule","atc_type_of_flight","dispatcher_notes","item18_remarks","route_to_destination","route_altitude_fl","load_people","load_cargo_kg","log_time_off","log_time_on","log_flight_duration","log_block_duration","perf_flight_fuel","perf_taxi_fuel","perf_fuel_to_destination","perf_landing_fuel","perf_alternate_fuel","perf_reserve_fuel","perf_extra_fuel","perf_contingency_fuel","perf_total_fuel","perf_max_total_fuel","perf_co2_emission","perf_taxi_time_min","perf_time_to_dest_min","perf_total_time_min","perf_departure_time_utc","perf_estimated_arrival_utc","dist_destination_nm","dist_gcd_destination_nm","dist_alternate_nm","weight_ramp","weight_takeoff","weight_max_takeoff","weight_zero_fuel","weight_landing","weather_avg_wind_comp","weather_avg_wind_dir","weather_avg_wind_vel","weather_avg_isa_dev","is_etops_enabled"
"a1443ed0061e4c5aaff9d8e2d0e12b23","Success","Filed","LLHA","LLER","2026-02-12T11:30:00Z","4XIHB","HFA603","LLBG","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22761KG. SPS DATA: 230/05KTS, DRY, 22C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 2100 KG FROM PREVIOUS LEG.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0275A090 J10 SIVAK/N0275A130 J10 NURIT NURIT1D","50","2","6200.0","2026-02-12T12:05:09Z","2026-02-12T13:03:15Z","0.9683333333333334","1.1397222222222223","890.0","50.0","840.0","1210.0","563.0","279.0","321.0","47.0","2100.0","5000.0","2813.0","0.0","60.0","158.0","2026-02-12T11:30:00Z","2026-02-12T12:30:01.855773Z","230.38","184.55","155.72","21611.0","21561.0","23000.0","19511.0","20721.0","-12.0","242.3","28.16","5.47","false"
"32086cf2d76a4313a453f62b57051d08","Success","Filed","LLHA","LCLK","2026-02-12T10:41:00Z","4XIHC","HFA803","LCPH","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22372KG. SPS DATA: 230/04KTS, DRY, 22C DEG, QNH 1015, Air Cond. OFF.
3. EXTRA FUEL PLANNED DUE TO WX AT DEST AND ENROUTE.
4. LCLK CLSD BETWEEN 0915-1115 UTC.",,"N0235A050 GALIM/N0234A050 IFR P68 MERVA/N0274A140 N131 EMEDA EMEDA1A","50","2","7100.0","2026-02-12T10:29:39Z","2026-02-12T11:21:50Z","0.8697222222222222","0.9711111111111111","634.0","50.0","584.0","905.0","370.0","287.0","200.0","48.0","1539.0","5000.0","2004.0","0.0","46.0","120.0","2026-02-12T10:41:00Z","2026-02-12T11:26:46.9163425Z","179.36","142.64","73.5","22139.0","22089.0","23000.0","20600.0","21505.0","4.0","233.89","31.85","2.94","false"
"2cf55e8d33a94cd098e24a6079852ea0","Success","Filed","LLHA","LGAV","2026-02-12T10:15:00Z","4XIHD","HFA703",,"ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22403KG. SPS DATA: 230/06KTS, DRY, 22C DEG, QNH 1015, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY, DUE TO RTOW LIMITATION.
4. DISPATCHED AT FL160 DUE TO H-WINDS.
5. NEW OFP REV. 01 ISSUED WITH NO ALT REQUIRED.","DISPATCH +972502126365","GALIM/F050 IFR P68 MERVA/F160 P68 APLON L609 RDS L995 VARIX VARIX1R","50","2","6100.0","2026-02-12T10:15:14Z","2026-02-12T13:00:29Z","2.754166666666667","2.9266666666666667","2005.0","50.0","1955.0","1095.0","138.0","276.0","583.0","98.0","3100.0","5000.0","6336.0","0.0","168.0","275.0","2026-02-12T10:15:00Z","2026-02-12T13:03:16.3907057Z","657.4","624.6","0.0","22425.0","22375.0","23000.0","19325.0","20420.0","-26.0","252.83","40.2","1.38","false"
"10f59d8b85184e0c82e0a22c1c737835","Success","Filed","LCPH","LLHA","2026-02-12T09:55:00Z","4XIHB","HFA852","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0276F130 ESERI1D ESERI M42 VELOX B17 MERVA P68 GALIM/N0276A050 VFR","130","2","4200.0","2026-02-12T10:02:37Z","2026-02-12T10:48:58Z","0.7725","0.9766666666666667","781.0","80.0","701.0","1919.0","276.0","268.0","1331.0","45.0","2700.0","5000.0","2467.0","0.0","49.0","202.0","2026-02-12T09:55:00Z","2026-02-12T10:44:16.5134149Z","205.27","171.59","54.99","20211.0","20131.0","23000.0","17511.0","19430.0","4.0","234.67","36.07","2.95","false"
"84befea869e643ec98c1a94da56d7488","Success","Filed","LLER","LLHA","2026-02-12T08:50:00Z","4XIHE","HFA602","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG WITH 200 KG EXTRA FUEL.",,"NURIT2H NURIT J10 TOMAL/N0273F080 J10 NAT/N0224F040 J15 ATLIT/N0225F040 VFR HOTRM DAROM GALIM","120","2","6100.0","2026-02-12T09:02:13Z","2026-02-12T09:56:07Z","0.8983333333333333","1.2102777777777778","698.0","80.0","618.0","1502.0","268.0","281.0","906.0","47.0","2200.0","5000.0","2206.0","0.0","49.0","184.0","2026-02-12T08:50:00Z","2026-02-12T09:39:24.2661739Z","202.63","184.55","54.99","21625.0","21545.0","23000.0","19425.0","20927.0","7.0","244.56","23.48","4.54","false"
"332a02ce1f8e43e6a3d915fb4a468586","Success","Filed","LLHA","LCPH","2026-02-12T08:05:00Z","4XIHB","HFA851","LLBG","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22764KG. SPS DATA: 140/05KTS, DRY, 18C DEG, QNH 1015, Air Cond. OFF.
3. EXTRA FUEL PLANNED DUE TO POSSIBLE WX AT DEST AND VICINITY.
4. ALT LLBG DUE TO LCLK CLOSURE BETWEEN 0915-1115 UTC.",,"N0230A050 GALIM/N0230A050 IFR P68 MERVA/N0263A140 N131 VELOX M42 ESERI","50","2","6300.0","2026-02-12T08:11:56Z","2026-02-12T09:08:21Z","0.9402777777777778","1.1402777777777777","780.0","50.0","730.0","1320.0","774.0","281.0","218.0","47.0","2100.0","5000.0","2464.0","0.0","53.0","159.0","2026-02-12T08:05:00Z","2026-02-12T08:57:44.080762Z","200.62","171.59","221.8","21711.0","21661.0","23000.0","19611.0","20931.0","-10.0","248.75","29.86","3.36","false"
"9e23fc4e20a14447981831a1cfe73b3c","Success","Filed","LCLK","LLHA","2026-02-12T07:47:00Z","4XIHC","HFA802","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG WITH 200 KG EXTRA FUEL.
3. LCLK CLSD BETWEEN 0915-1115 UTC.",,"N0278F130 EMEDA2B EMEDA B17 MERVA P68 GALIM/N0277A050 VFR","130","2","2400.0","2026-02-12T07:54:02Z","2026-02-12T08:34:28Z","0.6738888888888889","0.8694444444444445","591.0","80.0","511.0","1509.0","260.0","251.0","956.0","42.0","2100.0","5000.0","1868.0","0.0","40.0","168.0","2026-02-12T07:47:00Z","2026-02-12T08:26:55.443951Z","162.11","142.64","54.99","18000.0","17920.0","23000.0","15900.0","17409.0","3.0","251.4","31.86","3.19","false"
"18226cfaa10749c0a8ad90b172e7f9fa","Success","Filed","LLHA","LLER","2026-02-12T07:00:00Z","4XIHE","HFA601","LLBG","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22796KG. SPS DATA: 140/05KTS, DRY, 17C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 2030 KG FROM PREVIOUS LEG.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0275A090 J10 SIVAK/N0275A130 J10 NURIT NURIT1D","50","2","6900.0","2026-02-12T07:07:27Z","2026-02-12T08:02:13Z","0.9127777777777778","1.0725","793.0","50.0","743.0","1237.0","555.0","286.0","348.0","48.0","2030.0","5000.0","2505.0","0.0","59.0","163.0","2026-02-12T07:00:00Z","2026-02-12T07:58:49.7774747Z","230.38","184.55","155.72","22255.0","22205.0","23000.0","20225.0","21462.0","-5.0","256.94","24.98","4.36","false"
"af25cc404df14028a671f93353e5d86a","Success","Filed","LLHA","LCLK","2026-02-12T06:00:00Z","4XIHC","HFA801","LCPH","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22715KG. SPS DATA: 160/04KTS, DRY, 18C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 1660 KG FROM PREVIOUS LEG.
4. LCLK CLSD BETWEEN 0915-1115 UTC.",,"N0235A050 GALIM/N0234A050 IFR P68 MERVA/N0274A140 N131 EMEDA EMEDA1A","50","2","7000.0","2026-02-12T06:10:44Z","2026-02-12T06:56:03Z","0.7552777777777778","0.9952777777777778","658.0","50.0","608.0","1002.0","363.0","287.0","303.0","48.0","1660.0","5000.0","2079.0","0.0","48.0","129.0","2026-02-12T06:00:00Z","2026-02-12T06:47:47.7869689Z","179.36","142.64","73.5","22160.0","22110.0","23000.0","20500.0","21502.0","-7.0","262.51","30.05","3.2","false"
"9ea663dfaf9342a293defd8322022a71","Success","Filed","LLER","LLHA","2026-01-24T18:20:00Z","4XIHE","HFA604","LLBG","YFR","S","EXTRA FUEL IS FOR NEXT FLT (LLER)
DIS. BY AYELET W UNDER THE SUPER. OF EREZ Y.",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","6800.0","2026-01-24T18:33:47Z","2026-01-24T19:31:47Z","0.9666666666666667","1.1375","762.0","80.0","682.0","1738.0","260.0","291.0","1139.0","49.0","2500.0","5000.0","2406.0","0.0","54.0","207.0","2026-01-24T18:20:00Z","2026-01-24T19:13:40.5334901Z","202.63","184.55","54.99","22625.0","22545.0","23000.0","20125.0","21863.0","-14.0","322.68","19.09","1.13","false"
"34898873c57d4e218f552245aacb5235","Success","Filed","LCLK","LLHA","2026-01-24T17:00:00Z","4XIHC","HFA808","LLBG","YFR","S","EXTRA FUEL FOR NEXT FLT
DIS. BY AYELET W UNDER THE SUPER. OF EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0264A050 VFR","130","2","7100.0","2026-01-24T16:59:15Z","2026-01-24T17:38:36Z","0.6558333333333334","0.9055555555555556","602.0","80.0","522.0","1398.0","262.0","292.0","795.0","49.0","2000.0","5000.0","1903.0","0.0","40.0","153.0","2026-01-24T17:00:00Z","2026-01-24T17:39:56.3407203Z","162.11","142.64","54.99","22600.0","22520.0","23000.0","20600.0","21998.0","12.0","318.67","16.58","1.17","false"
"36609efdd3004ab59fe4849f3cced3ae","Success","Filed","LLHA","LLER","2026-01-24T16:30:00Z","4XIHE","HFA603","LLBG","ZFR","S","EXTRA FUEL IS PER COMPANY POLICY
SPS DATA - RWY 15. WET. 140/03KTS 15C. 1018Q  AC-OFF    RTOW - 22852KG.
DIS BY AYELET W UNDERT THE SUPER. OF EREZ Y.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","4600.0","2026-01-24T16:36:31Z","2026-01-24T17:26:17Z","0.8294444444444444","0.99","746.0","50.0","696.0","1054.0","589.0","263.0","158.0","44.0","1800.0","5000.0","2357.0","0.0","54.0","144.0","2026-01-24T16:30:00Z","2026-01-24T17:24:13.5907238Z","230.38","184.55","155.72","19725.0","19675.0","23000.0","17925.0","18979.0","12.0","316.79","25.57","0.49","false"
"1cebe93795bf4ff5958d476088afc2d3","Success","Filed","LLHA","LCLK","2026-01-24T15:20:00Z","4XIHC","HFA807","LCPH","ZFR","S","AC IS FUELED WITH 1520KG FROM PREV. LEG
SPS DATA - RWY 15. WET. 140/03KTS  AC-OFF. 16C. 1018Q      RTOW- 22807KG
DIS. BY AYELET W UNDER THE SUPER. OF EREZ Y.",,"GALIM P68 MERVA N131 EMEDA EMEDA1A","140","2","3000.0","2026-01-24T15:19:12Z","2026-01-24T16:03:25Z","0.7369444444444444","0.9091666666666667","641.0","50.0","591.0","879.0","335.0","251.0","251.0","42.0","1520.0","5000.0","2026.0","0.0","46.0","122.0","2026-01-24T15:20:00Z","2026-01-24T16:06:20.4373142Z","179.36","142.64","73.5","18020.0","17970.0","23000.0","16500.0","17379.0","-13.0","324.79","18.47","0.86","false"
"b3f8887d88954ecdaf1d8dfb177e3307","Success","Filed","LGAV","LLHA","2026-01-24T15:00:00Z","4XIHA","HFA704","LLBG","YFR","S","1.F/L 150 BTWN NILAS-ALKIS DUE EUROCONTROL LIMITATION ,CAN BE APPROVED BY ATC UPON REQ.
2.EXTRA FUEL IN ORDER TO ARRIVE AT LLHA WITH ABOUT 1500KG AT LANDING FOR SECURITY RESON.
DISP-EREZ Y.","DISPATCH +972502126365","KEA1E KEA L995 RDS L609 NILAS/N0275F150 L609 ALKIS/N0273F190 L609 APLON P68 GALIM/N0275A050 VFR","190","2","4700.0","2026-01-24T14:55:30Z","2026-01-24T17:15:14Z","2.328888888888889","2.5211111111111113","1654.0","80.0","1574.0","1446.0","251.0","267.0","849.0","79.0","3100.0","5000.0","5228.0","0.0","139.0","273.0","2026-01-24T15:00:00Z","2026-01-24T17:18:46.3888485Z","656.69","624.6","54.99","21005.0","20925.0","23000.0","17905.0","19351.0","25.0","289.58","30.02","1.91","false"
"de0a1f02756142088cd606e97fb9f4b2","Success","Filed","LCPH","LLHA","2026-01-24T14:55:00Z","4XIHE","HFA854","LLBG","YFR","S","EXTRA FUEL FOR NEXT FLY (LLER)
DIS. BY AYELET W UNDER THE SUPER. OF EREZ Y.
",,"ESERI1W ESERI M42 VELOX B17 MERVA P68 GALIM VFR","130","2","5300.0","2026-01-24T15:06:19Z","2026-01-24T15:56:02Z","0.8286111111111111","1.0880555555555556","692.0","80.0","612.0","1808.0","254.0","277.0","1231.0","46.0","2500.0","5000.0","2186.0","0.0","48.0","198.0","2026-01-24T14:55:00Z","2026-01-24T15:42:57.5845297Z","203.15","171.59","54.99","21125.0","21045.0","23000.0","18625.0","20433.0","11.0","322.57","15.06","0.83","false"
"97f6f4c7e0e642cc8f0b7c1044d99d8a","Success","Filed","LLHA","LCPH","2026-01-24T13:05:00Z","4XIHE","HFA853","LCLK","ZFR","S","DIS. BY AYELET W UNDER THE SUPER. OF EREZ Y
AC IS FUELED WITH 1500KG FROM PREV LEG.
SPS DATA - RWY 15. WET. 140/07KTS  AC- OFF. 14C 1017Q    RTOW- 23000KG
",,"GALIM/F140 IFR P68 MERVA N131 VELOX M42 ESERI","50","2","1700.0","2026-01-24T13:03:55Z","2026-01-24T13:59:39Z","0.9288888888888889","1.0883333333333334","683.0","50.0","633.0","817.0","268.0","240.0","269.0","40.0","1500.0","5000.0","2157.0","0.0","50.0","123.0","2026-01-24T13:05:00Z","2026-01-24T13:54:57.0812933Z","200.62","171.59","61.53","16525.0","16475.0","23000.0","15025.0","15842.0","-12.0","309.69","18.0","-0.29","false"
"3de5b93973cd486299515e88bcf22d72","Success","Filed","LLHA","LGAV","2026-01-24T11:20:00Z","4XIHA","HFA703","LGTS","ZFR","S","DIS BY AYELET W. UNDER THE SUPER. OF EREZ Y.
SPS DATA -  RWY 15. WET. 140/07 KTS . 13C. 1017Q  AC- OFF.        RTOW- 23000
FLT DIS AT FL140 DUE TO CAT   AT FL160 AND ABOVE.
EXTEA FUEL AS PER COMPANY POLICY.","DISPATCH +972502126365","N0282A050 GALIM/N0282A140 IFR P68 APLON L609 RDS L995 VARIX VARIX1R","50","2","1000.0","2026-01-24T11:21:23Z","2026-01-24T13:59:26Z","2.6341666666666668","2.808333333333333","1989.0","50.0","1939.0","1411.0","971.0","237.0","106.0","97.0","3400.0","5000.0","6285.0","0.0","156.0","284.0","2026-01-24T11:20:00Z","2026-01-24T13:55:43.6808018Z","657.4","624.6","323.89","17605.0","17555.0","23000.0","14205.0","15616.0","-18.0","289.89","19.81","1.8","false"
"8c9740d1aa1941a58f75bb8091859dcf","Success","Filed","LLBG","LCLK","2026-03-31T18:00:00Z","4XIHC","HFA105","LCPH","IFR","S","EXTRA FUEL FOR POSS WAIT AT LLBG
DIS. BY AYELET W.","RTECOORATC","N0273A160 SUVAS1E SUVAS DCT STEPA DCT APLON A28 ANANE M28 BETID BETID1A","160","3","6200.0","2026-03-31T18:14:28Z","2026-03-31T19:11:42Z","0.9538888888888889","1.4280555555555556","1021.0","80.0","941.0","966.0","340.0","279.0","300.0","47.0","1987.0","5000.0","3227.0","0.0","79.0","160.0","2026-03-31T18:00:00Z","2026-03-31T19:18:43.8743292Z","301.74","183.03","73.5","21687.0","21607.0","23000.0","19700.0","20666.0","-17.0","276.81","47.52","5.8","false"
"18d8a77c3d4d4026808cce8385488b57","Success","Filed","LCLK","LLBG","2026-03-31T15:45:00Z","4XIHC","HFA104","LCLK","IFR","S","EXTRA FUEL IS FOR THE NEXT FLIGHT
DIS. BY AYELET W.",,"N0274F150 EMEDA2B EMEDA M67 ANANE DCT IDAKU DCT PIKOG L609 ZUKKO AMMOS1A","150","4","2500.0","2026-03-31T16:03:52Z","2026-03-31T16:57:48Z","0.8988888888888888","1.1913888888888888","899.0","80.0","819.0","1901.0","942.0","255.0","662.0","42.0","2800.0","5000.0","2842.0","0.0","67.0","233.0","2026-03-31T15:45:00Z","2026-03-31T16:51:35.7420566Z","278.31","183.03","300.19","18800.0","18720.0","23000.0","16000.0","17901.0","2.0","265.37","34.52","5.5","false"
"c92b10665a2c465c9a64939d009ac65e","Success","None","LLHA","LCLK","2026-03-31T05:55:00Z","4XIHA","HFA999","LCPH","VFR","G","TEST FLIGHT - NOT FOR OPERATIONAL USE","DISPATCH +972502126365","DCT","160","0","0.0",,,,,"544.0","80.0","464.0","684.0","321.0","225.0","100.0","38.0","1228.0","5000.0","1720.0","0.0","39.0","102.0","2026-03-31T05:55:00Z","2026-03-31T06:33:30.5359291Z","142.64","142.64","73.5","14433.0","14353.0","23000.0","13205.0","13889.0","-14.0","281.58","28.72","-0.02","false"
"d0b24c092857487793254dda13ac8631","Success","Filed","LCLK","LLHA","2026-02-20T11:10:00Z","4XIHC","HFA804","LLBG","YFR","S","EXTRA FUEL IS FOR SECURITY REASON(TO LAND AT LLHA WITH 1500KG AT THE END OF THE A/C DAY).
DISP-EREZ Y.",,"N0274F130 EMEDA2B EMEDA B17 MERVA P68 GALIM/N0274A050 VFR","130","2","4800.0","2026-02-20T11:10:16Z","2026-02-20T11:52:02Z","0.6961111111111111","0.9325","615.0","80.0","535.0","1485.0","263.0","271.0","906.0","45.0","2100.0","5000.0","1942.0","0.0","42.0","168.0","2026-02-20T11:10:00Z","2026-02-20T11:51:56.3302185Z","162.11","142.64","54.99","20400.0","20320.0","23000.0","18300.0","19785.0","-5.0","227.1","15.24","5.82","false"
"a925762a33054aaba6d5f66cac19a324","Success","Filed","LBSF","LLHA","2026-02-20T10:25:00Z","4XIHD","HFA952","LLBG","YFR","S","**NEW OFP DUE CAPT REQ REASON BEING (WEATHER)*
EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.","DISPATCH +972502126365, PASSENGERS FLIGHT","N0277F170 OMENO3S OMENO Y505 NIKTI N127 LMO L618 MES N139 KPC/N0273F190 N139 NIPIS M978 TOSKA M67 MAROS L609 APLON P68 GALIM/N0273A050 VFR DCT","170","2","3000.0","2026-02-20T10:50:02Z","2026-02-20T14:19:26Z","3.49","3.832222222222222","2369.0","80.0","2289.0","1631.0","249.0","255.0","1014.0","114.0","4000.0","5000.0","7485.0","0.0","208.0","369.0","2026-02-20T10:25:00Z","2026-02-20T13:53:09.5808415Z","920.16","809.32","54.99","20225.0","20145.0","23000.0","16225.0","17856.0","-3.0","231.93","36.5","4.15","false"
"4c170bbc7c4b45038197e3f9c976d475","Success","Filed","LLHA","LCLK","2026-02-20T09:30:00Z","4XIHC","HFA803","LCPH","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 15,TEMP 18C,WIND 150/03,Q1023,PACKS OFF,....RTOW 22783 KG.
DISP-EREZ Y.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","6600.0","2026-02-20T09:27:13Z","2026-02-20T10:10:19Z","0.7183333333333334","0.9255555555555556","620.0","50.0","570.0","762.0","334.0","281.0","100.0","47.0","1381.0","5000.0","1958.0","0.0","45.0","109.0","2026-02-20T09:30:00Z","2026-02-20T10:15:07.7178835Z","179.36","142.64","73.5","21481.0","21431.0","23000.0","20100.0","20862.0","6.0","194.64","12.38","4.81","false"
"44a4a1a0a62d4a66bbf38d463df60836","Success","Filed","LGAV","LLHA","2026-02-20T09:25:00Z","4XIHE","HFA702","LLBG","YFR","S","1.F/L 150 TILL -ALKIS IS DUE EUROCONTROL LIMITATION,OPT LVL MIGHT BE APPROVED UPON REQ BY ATC.
2.PLNND 1500 KG AT LANDING FOR SECURITY REASON(NEXT FLT ON SAT IS PFO).
DISP-EREZ Y.",,"KEA1N KEA L995 RDS L609 NILAS L609 ALKIS/F190 L609 APLON P68 GALIM/N0275A050 VFR","150","2","3600.0","2026-02-20T09:40:29Z","2026-02-20T11:59:38Z","2.319166666666667","2.513611111111111","1692.0","80.0","1612.0","1508.0","254.0","259.0","914.0","81.0","3200.0","5000.0","5347.0","0.0","141.0","286.0","2026-02-20T09:25:00Z","2026-02-20T11:45:37.062187Z","645.69","624.6","54.99","20125.0","20045.0","23000.0","16925.0","18433.0","13.0","240.25","28.79","5.8","false"
"514ce2cad16e4964bee9a3532467ec6e","Success","Filed","LLER","LLHA","2026-02-20T08:50:00Z","4XIHB","HFA602","LLBG","YFR","S","EXTRA FUEL IS FOR SECURITY REASON(1500KG AT THE END OF THE DAY.
DISP-EREZ Y.",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","4900.0","2026-02-20T08:47:47Z","2026-02-20T09:39:38Z","0.8641666666666666","1.041388888888889","755.0","80.0","675.0","1545.0","274.0","271.0","956.0","45.0","2300.0","5000.0","2384.0","0.0","49.0","180.0","2026-02-20T08:50:00Z","2026-02-20T09:38:44.1827946Z","202.63","184.55","54.99","20511.0","20431.0","23000.0","18211.0","19756.0","9.0","202.88","11.88","7.25","false"
"37bfa5c16ef343039aee4293d03ea722","Success","Filed","LCLK","LLHA","2026-02-20T07:40:00Z","4XIHC","HFA802","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/F050 VFR","130","2","3400.0","2026-02-20T07:48:01Z","2026-02-20T08:31:06Z","0.7180555555555556","0.9322222222222222","613.0","80.0","533.0","1387.0","263.0","258.0","823.0","43.0","2000.0","5000.0","1936.0","0.0","42.0","160.0","2026-02-20T07:40:00Z","2026-02-20T08:21:55.6585337Z","162.11","142.64","54.99","18900.0","18820.0","23000.0","16900.0","18287.0","-7.0","213.35","13.93","5.15","false"
"145bd8c3a8c34adf9702e42784eb31c0","Success","Filed","LLHA","LLER","2026-02-20T07:00:00Z","4XIHB","HFA601","LLBG","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA -RWY 15,TEMP 14C,WIND 0,Q1023,PACKS OFF,....RTOW 22815 KG.
DISP-EREZ Y.",,"N0277A050 GALIM IFR Q28 ATLIT J15 NAT/N0276A090 J10 SIVAK/N0277A130 J10 NURIT NURIT1D","50","2","4300.0","2026-02-20T06:53:11Z","2026-02-20T07:51:18Z","0.9686111111111111","1.1744444444444444","867.0","50.0","817.0","951.0","548.0","260.0","100.0","43.0","1818.0","5000.0","2740.0","0.0","59.0","140.0","2026-02-20T07:00:00Z","2026-02-20T07:59:06.5090431Z","230.38","184.55","155.72","19429.0","19379.0","23000.0","17611.0","18562.0","-10.0","215.05","12.93","7.0","false"
"020dfa08558844ccb1b8959d84d51f7b","Success","Filed","LLHA","LCLK","2026-02-20T06:00:00Z","4XIHC","HFA801","LCPH","ZFR","S","EXTRA FUEL IS FROM PREVIOUS FLT.
T/O DATA -RWY 15,TEMP 12C,WIND 0,Q1023,PACKS OFF,....RTOW 22912 KG.
DISP-EREZ Y.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","6200.0","2026-02-20T06:25:13Z","2026-02-20T07:07:24Z","0.7030555555555555","0.9163888888888889","615.0","50.0","565.0","875.0","332.0","278.0","219.0","46.0","1490.0","5000.0","1942.0","0.0","45.0","117.0","2026-02-20T06:00:00Z","2026-02-20T06:44:37.0651195Z","179.36","142.64","73.5","21190.0","21140.0","23000.0","19700.0","20575.0","5.0","221.72","14.6","4.93","false"
"4292a68d2e144b71aa16474366ccef02","Success","Filed","LLHA","LGAV","2026-02-20T05:45:00Z","4XIHE","HFA701","LGMK","ZFR","S","1.F/L 120 FROM USINI DUE EUROCONTROL LIMITATION.
2.EXTRA FUEL IS PER POLICY.
3.T/O DATA -RWY 15,TEMP 12C,WIND 0,Q1023,PACKS OFF,....RTOW 22912 KG.
DISP-EREZ Y.",,"GALIM/F050 IFR P68 MERVA/F140 P68 APLON L609 RDS L995 USINI/F120 L995 VARIX VARIX1W","50","2","6500.0","2026-02-20T06:08:43Z","2026-02-20T08:44:43Z","2.6","2.8666666666666667","1932.0","50.0","1882.0","877.0","404.0","279.0","100.0","94.0","2809.0","5000.0","6106.0","0.0","155.0","230.0","2026-02-20T05:45:00Z","2026-02-20T08:20:16.1515164Z","651.22","624.6","103.63","22634.0","22584.0","23000.0","19825.0","20702.0","-7.0","228.63","18.08","5.0","false"
"558f42e5248e4ae082970a79a5128fdc","Success","Filed","LLHA","LBSF","2026-02-20T05:40:00Z","4XIHD","HFA951","LBPD","ZFR","S","EXTRA FUEL CONSIST OF 100KG OF POLICY +100 KG DUE TEMPO LOW CLOUDS AT DEST.
T/O DATA -RWY 15,TEMP 12C,WIND 0,Q1023,PACKS OFF,....RTOW 22912 KG.
DISP-EREZ Y.","DISPATCH +972502126365, PASSENGERS FLIGHT","GALIM/N0234A050 IFR P68 MERVA/N0266A140 P68 APLON L609 MAROS M67 TOSKA M978 VAXOS N128 OKESA RIKSO N128 PEREN L863 EVIVI Y94 VANET VANET5H","50","2","5500.0","2026-02-20T05:42:17Z","2026-02-20T09:20:27Z","3.636111111111111","3.6430555555555557","2528.0","50.0","2478.0","990.0","400.0","266.0","200.0","124.0","3518.0","5000.0","7988.0","0.0","208.0","296.0","2026-02-20T05:40:00Z","2026-02-20T09:08:04.0454573Z","924.53","809.32","102.22","22243.0","22193.0","23000.0","18725.0","19715.0","1.0","225.34","24.33","3.89","false"
"493e2adab27f479488942faf40ace913","Success","Filed","LLBG","LCLK","2026-03-15T19:45:00Z","4XIHE","HFA203","LCPH","IFR","S","EXTRA FUEL IS PER COMPANY POLICY
DIS. BY AYELET W.","RTECOORATC LCCC","N0275A160 SUVAS1E SUVAS DCT STEPA DCT APLON M28 BETID BETID1A","160","2","7000.0","2026-03-15T19:37:08Z","2026-03-15T20:33:09Z","0.9336111111111111","1.2438888888888888","997.0","80.0","917.0","803.0","357.0","283.0","115.0","47.0","1800.0","5000.0","3152.0","0.0","76.0","143.0","2026-03-15T19:45:00Z","2026-03-15T21:00:59.3748919Z","301.74","183.03","73.5","22125.0","22045.0","23000.0","20325.0","21128.0","-9.0","269.48","27.42","-0.14","false"
